species,Phylum,Class,Order,Family,source,specimens barcoded,specimens,public BINs,verified by,status,BOLD taxid,BOLD taxid,BOLD taxid,BOLD taxid,BOLD taxid
Charissa glaucinaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,52,64,1,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=141412">link 141412</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=182704">link 182704</a>,
Charissa herbuloti,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,1,3,0,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=368895">link 368895</a>,
Charissa intermedia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,30,37,2,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=175927">link 175927</a>,
Charissa italohelveticus,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,6,10,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=175950">link 175950</a>,
Charissa macguffini,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,7,7,1,AH,
Charissa mutilata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,11,12,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=175939">link 175939</a>,
Charissa onustaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,32,47,2,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=90867">link 90867</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=296436">link 296436</a>,
Charissa peloponnesiaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,5,5,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=769508">link 769508</a>,
Charissa pentheri,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,0,3,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=447467">link 447467</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=760992">link 760992</a>,
Charissa pfeifferi,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,16,18,2,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=204506">link 204506</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=26156">link 26156</a>,
Charissa predotae,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,9,12,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=175932">link 175932</a>,
Charissa pullata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,25,31,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=175951">link 175951</a>,
Charissa remmi,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,2,4,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=447460">link 447460</a>,
Charissa sheljuzhkoi,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,62,80,1,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=447459">link 447459</a>,
Charissa staudingeri,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,3,3,1,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=175966">link 175966</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=447453">link 447453</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=561269">link 561269</a>,
Charissa subtaurica,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,18,24,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=90711">link 90711</a>,
Charissa variegata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,35,46,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110170">link 110170</a>,
Charissa zeitunaria,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,5,5,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=175933">link 175933</a>,
Chemerina caliginearia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,7,9,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=141385">link 141385</a>,
Chesias angeri,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,1,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=308389">link 308389</a>,
Chesias capriata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,7,7,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=391303">link 391303</a>,
Chesias isabella,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,16,20,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=262716">link 262716</a>,
Chesias legatella,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,21,33,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=177432">link 177432</a>,
Chesias linogrisearia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,6,6,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=308390">link 308390</a>,
Chesias pinkeri,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,19,33,3,AH,
Chesias rhegmatica,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,,,,,gap,
Chiasmia clathrata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,74,84,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110100">link 110100</a>,
Chiasmia sareptanaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,68,81,3,AH,
Chiasmia syriacaria,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,6,10,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=90779">link 90779</a>,
Chlorissa cloraria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,16,19,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=194004">link 194004</a>,
Chlorissa viridata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,30,36,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110178">link 110178</a>,
Chloroclysta concinnata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,255,262,2,AH,
Chloroclysta miata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,42,46,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=158298">link 158298</a>,
Chloroclysta siterata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,83,91,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=90873">link 90873</a>,
Chloroclystis v-ata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,76,86,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=98679">link 98679</a>,
Chondrosoma fiduciaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,3,3,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=593864">link 593864</a>,
Cidaria fulvata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,24,64,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=98720">link 98720</a>,
Cinglis andalusiaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,2,2,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=155593">link 155593</a>,
Cinglis humifusaria,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,7,9,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=177649">link 177649</a>,
Cleora cinctaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,34,40,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=151059">link 151059</a>,
Cleorodes lichenaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,38,45,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=104354">link 104354</a>,
Cleta filacearia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,7,17,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=141768">link 141768</a>,
Cleta perpusillaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,2,2,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=405907">link 405907</a>,
Cleta ramosaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,3,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=374405">link 374405</a>,
Coenocalpe lapidata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,12,14,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=158303">link 158303</a>,
Coenocalpe millierata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,5,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=158304">link 158304</a>,
Coenotephria ablutaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,66,75,4,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=123799">link 123799</a>,
Coenotephria antonii,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,3,5,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=408084">link 408084</a>,
Coenotephria christlae,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,1,1,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=600268">link 600268</a>,
Coenotephria salicata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,60,68,2,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=100509">link 100509</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197761">link 197761</a>,
Coenotephria schneideraria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE,0,1,0,FD,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=465103">link 465103</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=288293">link 288293</a>,
Coenotephria tophaceata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,24,27,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=141800">link 141800</a>,
Colostygia aptata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,51,56,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=100516">link 100516</a>,
Colostygia aqueata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,50,54,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=100517">link 100517</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=399897">link 399897</a>,
Colostygia austriacaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,12,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=176037">link 176037</a>,
Colostygia cyrnea,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,1,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=297208">link 297208</a>,
Colostygia fitzi,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,3,7,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=274726">link 274726</a>,
Colostygia hilariata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,4,5,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=297193">link 297193</a>,
Colostygia kitschelti,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,11,11,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=645881">link 645881</a>,
Colostygia kollariaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,18,20,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=224474">link 224474</a>,
Colostygia laetaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,8,9,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=266431">link 266431</a>,
Colostygia multistrigaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,26,32,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=141794">link 141794</a>,
Colostygia olivata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,42,46,6,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=98711">link 98711</a>,
Colostygia pectinataria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,60,68,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110098">link 110098</a>,
Colostygia puengeleri,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,12,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=297243">link 297243</a>,
Colostygia sericeata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,17,18,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=343186">link 343186</a>,
Colostygia stilpna,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,5,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=204476">link 204476</a>,
Colostygia tempestaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,6,6,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=246304">link 246304</a>,
Colostygia turbata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,29,30,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=96089">link 96089</a>,
Colostygia wolfschlaegerae,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,18,21,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=177651">link 177651</a>,
Colotois pennaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,90,106,5,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=88258">link 88258</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=88262">link 88262</a>,
Comibaena bajularia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,36,50,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110181">link 110181</a>,
Comibaena pseudoneriaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,5,7,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=606562">link 606562</a>,
Compsoptera argentaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,2,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=606586">link 606586</a>,
Compsoptera caesaraugustanus,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,10,15,1,AH,
Compsoptera jourdanaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,6,7,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=160361">link 160361</a>,
Cosmorhoe ocellata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,67,73,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=100505">link 100505</a>,
Costaconvexa centrostrigaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,327,330,1,ITIS,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=23841">link 23841</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=154836">link 154836</a>,
Costaconvexa polygrammata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,37,42,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=96855">link 96855</a>,
Crocallis albarracina,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,9,13,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110200">link 110200</a>,
Crocallis auberti,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,9,10,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=123789">link 123789</a>,
Crocallis bacalladoi,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,5,5,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=705541">link 705541</a>,
Crocallis boisduvaliaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,11,11,1,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=396756">link 396756</a>,
Crocallis cypriaca,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,2,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=288308">link 288308</a>,
Crocallis dardoinaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,5,6,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=469575">link 469575</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=591896">link 591896</a>,
Crocallis elinguaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,91,109,5,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=88257">link 88257</a>,
Crocallis helenaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,2,3,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=320021">link 320021</a>,
Crocallis matillae,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,,,,,gap,
Crocallis tusciaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,34,41,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=151048">link 151048</a>,
Crocota niveata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,7,7,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=224490">link 224490</a>,
Crocota peletieraria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,2,2,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=454188">link 454188</a>,
Crocota pseudotinctaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,8,12,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=224491">link 224491</a>,
Crocota tinctaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,18,23,5,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=180233">link 180233</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=456247">link 456247</a>,
Culpinia prouti,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,9,9,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=90846">link 90846</a>,
Cyclophora albiocellaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,14,20,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=90676">link 90676</a>,
Cyclophora albipunctata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,32,34,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=152096">link 152096</a>,
Cyclophora annularia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,53,64,1,AH,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110192">link 110192</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=406231">link 406231</a>,
Cyclophora ariadne,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,4,5,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=282327">link 282327</a>,
Cyclophora azorensis,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=507048">link 507048</a>,
Cyclophora hyponoea,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,3,5,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110215">link 110215</a>,
Cyclophora lennigiaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,5,7,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=262712">link 262712</a>,
Cyclophora linearia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,59,73,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110193">link 110193</a>,
Cyclophora maderensis,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,2,2,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110205">link 110205</a>,
Cyclophora pendularia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,9,15,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=182397">link 182397</a>,
Cyclophora porata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,22,39,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=141386">link 141386</a>,
Cyclophora punctaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,63,85,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=141357">link 141357</a>,
Cyclophora puppillaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,60,73,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110191">link 110191</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=507047">link 507047</a>,
Cyclophora quercimontaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,9,20,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=182398">link 182398</a>,
Cyclophora ruficiliaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,28,37,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110194">link 110194</a>,
Cyclophora serveti,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,2,5,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=888442">link 888442</a>,
Cyclophora suppunctaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,14,23,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=26162">link 26162</a>,
Dasycorsa modesta,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,14,17,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=110153">link 110153</a>,
Dasypteroma thaumasia,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,1,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=517205">link 517205</a>,
Deileptenia ribeata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF:iNat,45,47,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=142150">link 142150</a>,
Dicrognophos sartata,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,41,49,3,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=177657">link 177657</a>,
Dicrognophos siciliana,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:LF,1,1,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=952303">link 952303</a>,
Digrammia rippertaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,64,74,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=59792">link 59792</a>,
Disclisioprocta purpurariarum,Arthropoda,Insecta,Lepidoptera,Geometridae,FE:LF,,,,BEL,gap,
Docirava dervenaria,Arthropoda,Insecta,Lepidoptera,Geometridae,BOLD:FE:LF,1,4,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=308382">link 308382</a>,
